"event_number","event_number_niskin","ship","cruise_ID","datetime","latitude","longitude","depth","replicate","nitrate_nitrite","ammonium","silicate","phosphate","iode_quality_flag_phosphate"
"MVCO_368","MVCO_368_03",NA,NA,2016-08-24 16:15:00,41.325,-70.5657,6,"a",0,1.063,0.284,0.526,1
"MVCO_368","MVCO_368_03",NA,NA,2016-08-24 16:15:00,41.325,-70.5657,6,"b",0,1.035,0.293,0.535,1
"MVCO_368","MVCO_368_04",NA,NA,2016-08-24 16:15:00,41.325,-70.5657,2,"b",0,0,1.646,0.548,1
"MVCO_369","MVCO_369_00",NA,NA,2016-09-22 21:00:00,41.325,-70.5657,0,"a",0,1.249,1.067,0.469,1
"MVCO_369","MVCO_369_00",NA,NA,2016-09-22 21:00:00,41.325,-70.5657,0,"b",0,1.268,1.102,0.479,1
"MVCO_370","MVCO_370_00",NA,NA,2016-10-07 20:00:00,41.325,-70.5657,0,"a",0,1.063,0.284,0.526,1
"MVCO_370","MVCO_370_00",NA,NA,2016-10-07 20:00:00,41.325,-70.5657,0,"b",0,1.035,0.293,0.535,1
"MVCO_371","MVCO_371_00",NA,NA,2016-10-27 18:30:00,41.325,-70.5657,0,"b",0,0,1.646,0.548,1
"MVCO_372","MVCO_372_01",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,13,"a",0,0,0,0.345,1
"MVCO_372","MVCO_372_01",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,13,"b",0,0.064,0,0.255,1
"MVCO_372","MVCO_372_02",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,10,"a",0,0.065,0,0.228,1
"MVCO_372","MVCO_372_02",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,10,"b",0,0.13,0,0.295,1
"MVCO_372","MVCO_372_03",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,6,"a",0,0,0,0.363,1
"MVCO_372","MVCO_372_03",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,6,"b",0,0.022,0,0.374,1
"MVCO_372","MVCO_372_04",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,2,"a",0,0.222,0,0.264,1
"MVCO_372","MVCO_372_04",NA,NA,2016-11-04 19:02:00,41.325,-70.5657,2,"b",0,0.475,0,0.254,1
"MVCO_373","MVCO_373_01",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,13,"b",0,0,0.359,0.362,1
"MVCO_373","MVCO_373_02",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,10,"a",0,0.142,0.322,0.323,1
"MVCO_373","MVCO_373_02",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,10,"b",0,0.313,0.339,0.46,1
"MVCO_373","MVCO_373_03",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,6,"a",0,0.858,0.325,0.308,1
"MVCO_373","MVCO_373_03",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,6,"b",0,0.834,0.322,0.343,1
"MVCO_373","MVCO_373_04",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,2,"a",0,0,0.338,0.33,1
"MVCO_373","MVCO_373_04",NA,NA,2016-11-09 18:28:00,41.325,-70.5657,2,"b",0,0,0.343,0.323,1
"MVCO_374","MVCO_374_01",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,13,"a",0,0.565,1.119,0.472,1
"MVCO_374","MVCO_374_01",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,13,"b",0.127,0.541,1.109,0.329,1
"MVCO_374","MVCO_374_02",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,10,"a",0.12,0.702,0.59,0.333,1
"MVCO_374","MVCO_374_02",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,10,"b",0.053,0.881,1.046,0.465,1
"MVCO_374","MVCO_374_03",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,6,"a",0.557,0.561,0.941,0.444,1
"MVCO_374","MVCO_374_03",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,6,"b",0.12,1.115,1.038,0.318,1
"MVCO_374","MVCO_374_04",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,2,"a",0.132,0.811,1.09,0.469,1
"MVCO_374","MVCO_374_04",NA,NA,2016-11-19 17:25:00,41.325,-70.5657,2,"b",0.416,1.453,1.039,0.483,1
"MVCO_375","MVCO_375_00",NA,NA,2016-11-28 21:15:00,41.325,-70.5657,0,"a",0.499,1.233,1.951,0.553,1
"MVCO_375","MVCO_375_00",NA,NA,2016-11-28 21:15:00,41.325,-70.5657,0,"b",0.545,1.316,1.946,0.509,1
"MVCO_376","MVCO_376_01",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,13,"a",0.249,1.152,0.88,0.387,1
"MVCO_376","MVCO_376_01",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,13,"b",0.159,1.138,1.385,0.336,1
"MVCO_376","MVCO_376_02",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,10,"a",0.621,0.511,0.875,0.398,1
"MVCO_376","MVCO_376_02",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,10,"b",0.188,1.491,0.85,0.36,1
"MVCO_376","MVCO_376_03",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,6,"a",0.129,0.478,1.032,0.38,1
"MVCO_376","MVCO_376_03",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,6,"b",0.162,0.876,0.82,0.344,1
"MVCO_376","MVCO_376_04",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,2,"a",0.188,0.799,0.809,0.344,1
"MVCO_376","MVCO_376_04",NA,NA,2016-12-14 19:15:00,41.325,-70.5657,2,"b",0.205,0.731,0.801,0.292,1
"MVCO_377","MVCO_377_00",NA,NA,2017-02-22 19:15:00,41.325,-70.5657,0,"a",0.151,0.796,6.36,0.223,1
"MVCO_377","MVCO_377_00",NA,NA,2017-02-22 19:15:00,41.325,-70.5657,0,"b",0,0.492,6.809,0.206,1
"MVCO_378","MVCO_378_00",NA,NA,2017-03-30 18:00:00,41.325,-70.5657,0,"a",0,0.404,1.204,0.136,1
"MVCO_378","MVCO_378_00",NA,NA,2017-03-30 18:00:00,41.325,-70.5657,0,"b",0,0.695,1.054,0.125,1
"MVCO_379","MVCO_379_01",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,13,"a",0,0.315,0.24,0.061,1
"MVCO_379","MVCO_379_01",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,13,"b",0,0.097,0.167,0.021,1
"MVCO_379","MVCO_379_02",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,10,"a",0,0.108,0.131,0,1
"MVCO_379","MVCO_379_02",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,10,"b",0,0.254,0.151,0,1
"MVCO_379","MVCO_379_03",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,6,"a",0,0.304,0.186,0,1
"MVCO_379","MVCO_379_03",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,6,"b",0,0.202,0.171,0,1
"MVCO_379","MVCO_379_04",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,2,"a",0,0.236,0.167,0,1
"MVCO_379","MVCO_379_04",NA,NA,2017-04-13 15:45:00,41.325,-70.5657,2,"b",0,0.306,0.207,0,1
"MVCO_380","MVCO_380_00",NA,NA,2017-04-14 15:35:00,41.325,-70.5657,0,"a",0,0.379,1.235,0.042,1
"MVCO_380","MVCO_380_00",NA,NA,2017-04-14 15:35:00,41.325,-70.5657,0,"b",0.065,0.524,1.435,0.043,1
"MVCO_381","MVCO_381_01",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,13,"a",0,0.421,1.233,0.084,1
"MVCO_381","MVCO_381_01",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,13,"b",0,0.024,1.292,0.098,1
"MVCO_381","MVCO_381_02",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,10,"a",0,0,1.236,0.072,1
"MVCO_381","MVCO_381_02",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,10,"b",0,0,1.256,0.076,1
"MVCO_381","MVCO_381_03",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,6,"a",0,0,1.231,0.08,1
"MVCO_381","MVCO_381_03",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,6,"b",0,0,1.241,0.076,1
"MVCO_381","MVCO_381_04",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,2,"a",0,0,1.221,0.068,1
"MVCO_381","MVCO_381_04",NA,NA,2017-05-30 20:00:00,41.325,-70.5657,2,"b",0,0,1.225,0.065,1
"MVCO_382","MVCO_382_01",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,13,"a",0,0,3.11,0.154,1
"MVCO_382","MVCO_382_01",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,13,"b",0,0,3.113,0.156,1
"MVCO_382","MVCO_382_02",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,10,"a",0,0,3.03,0.149,1
"MVCO_382","MVCO_382_02",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,10,"b",0,0,3.042,0.147,1
"MVCO_382","MVCO_382_03",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,6,"a",0,0,2.886,0.146,1
"MVCO_382","MVCO_382_03",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,6,"b",0,12.867,2.95,0.139,1
"MVCO_382","MVCO_382_04",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,2,"a",0,2.777,2.775,0.132,1
"MVCO_382","MVCO_382_04",NA,NA,2017-06-26 16:45:00,41.325,-70.5657,2,"b",0,0.718,2.816,0.144,1
"MVCO_383","MVCO_383_01",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,13,"a",0,0.899,3.364,0.304,1
"MVCO_383","MVCO_383_01",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,13,"b",0,0.929,3.343,0.309,1
"MVCO_383","MVCO_383_02",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,10,"a",0,0.645,3.126,0.279,1
"MVCO_383","MVCO_383_02",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,10,"b",0,0.749,3.122,0.281,1
"MVCO_383","MVCO_383_03",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,6,"a",0,0.498,3.183,0.274,1
"MVCO_383","MVCO_383_03",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,6,"b",0,0.517,3.199,0.274,1
"MVCO_383","MVCO_383_04",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,2,"a",0,0.472,2.553,0.27,1
"MVCO_383","MVCO_383_04",NA,NA,2017-07-28 19:00:00,41.325,-70.5657,2,"b",0,0.652,2.532,0.267,1
"MVCO_384","MVCO_384_01",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,13,"a",0,1.313,4.095,0.385,1
"MVCO_384","MVCO_384_01",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,13,"b",0,1.213,4.11,0.451,1
"MVCO_384","MVCO_384_02",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,10,"a",0,0.986,2.607,0.294,1
"MVCO_384","MVCO_384_02",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,10,"b",0,1.099,2.572,0.294,1
"MVCO_384","MVCO_384_03",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,6,"a",0,1.092,1.371,0.244,1
"MVCO_384","MVCO_384_03",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,6,"b",0,1.186,1.315,0.239,1
"MVCO_384","MVCO_384_04",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,2,"a",0,0.847,0.265,0.226,1
"MVCO_384","MVCO_384_04",NA,NA,2017-08-02 17:00:00,41.325,-70.5657,2,"b",0,1.096,0.29,0.233,1
"MVCO_385","MVCO_385_00",NA,NA,2017-08-21 19:30:00,41.325,-70.5657,0,"a",0,1.229,5.115,0.271,1
"MVCO_385","MVCO_385_00",NA,NA,2017-08-21 19:30:00,41.325,-70.5657,0,"b",0,1.272,4.766,0.275,1
"MVCO_386","MVCO_386_00","Tioga","ti984",2017-09-01 19:00:00,41.325,-70.5657,0,"a",0,1.388,0.898,0.235,1
"MVCO_386","MVCO_386_00","Tioga","ti984",2017-09-01 19:00:00,41.325,-70.5657,0,"b",0,1.977,0.244,0.148,1
"MVCO_387","MVCO_387_01","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,13,"a",0,2.093,1.21,0.257,1
"MVCO_387","MVCO_387_01","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,13,"b",0.088,1.512,1.243,0.297,1
"MVCO_387","MVCO_387_02","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,10,"a",0,2.077,1.161,0.341,1
"MVCO_387","MVCO_387_02","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,10,"b",0,2.064,1.136,0.331,1
"MVCO_387","MVCO_387_03","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,6,"a",0,1.688,1.118,0.299,1
"MVCO_387","MVCO_387_03","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,6,"b",0,1.758,1.116,0.267,1
"MVCO_387","MVCO_387_04","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,2,"a",0,1.545,1.1,0.283,1
"MVCO_387","MVCO_387_04","Tioga","ti995",2017-10-17 17:20:00,41.325,-70.5657,2,"b",0,1.607,1.083,0.337,1
"MVCO_388","MVCO_388_01","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,13,"a",0.323,1.044,0.851,0.365,1
"MVCO_388","MVCO_388_01","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,13,"b",0.298,1.065,0.842,0.36,1
"MVCO_388","MVCO_388_02","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,10,"a",0.284,1.119,0.837,0.364,1
"MVCO_388","MVCO_388_02","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,10,"b",0.295,1.139,0.823,0.362,1
"MVCO_388","MVCO_388_03","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,6,"a",0.277,1.161,0.837,0.365,1
"MVCO_388","MVCO_388_03","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,6,"b",0.286,1.011,0.837,0.365,1
"MVCO_388","MVCO_388_04","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,2,"a",0.316,1.031,0.833,0.377,1
"MVCO_388","MVCO_388_04","Tioga","ti1001",2017-11-15 17:45:00,41.325,-70.5657,2,"b",0.297,1.051,0.837,0.369,1
"MVCO_389","MVCO_389_01","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,13,"a",0.594,1.13,0.18,0.463,1
"MVCO_389","MVCO_389_01","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,13,"b",0.59,1.039,0.166,0.452,1
"MVCO_389","MVCO_389_02","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,10,"a",0.866,1.178,0.2,0.462,1
"MVCO_389","MVCO_389_02","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,10,"b",0.647,1.086,0.197,0.469,1
"MVCO_389","MVCO_389_03","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,6,"a",1.219,1.104,0.216,0.469,1
"MVCO_389","MVCO_389_03","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,6,"b",1.42,0.789,0.202,0.467,1
"MVCO_389","MVCO_389_04","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,2,"a",1.004,0.898,0.221,0.445,1
"MVCO_389","MVCO_389_04","Tioga","ti1004",2017-12-04 17:00:00,41.325,-70.5657,2,"b",1.011,1.034,0.195,0.439,1
"MVCO_390","MVCO_390_01","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,15,"a",0.107,0.888,0.229,0.393,1
"MVCO_390","MVCO_390_01","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,15,"b",0.117,0.952,0.26,0.391,1
"MVCO_390","MVCO_390_03","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,6,"a",0,1.196,0.162,0.352,1
"MVCO_390","MVCO_390_03","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,6,"b",0,0.892,0.237,0.388,1
"MVCO_390","MVCO_390_04","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,2,"a",0,0.761,0.144,0.378,1
"MVCO_390","MVCO_390_04","Tioga","ti1006",2018-01-22 17:40:00,41.325,-70.5657,2,"b",0,0.836,0.131,0.374,1
"MVCO_391","MVCO_391_01","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,13,"a",0,0,0.884,0.137,1
"MVCO_391","MVCO_391_01","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,13,"b",0,0,0.908,0.14,1
"MVCO_391","MVCO_391_02","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,10,"a",0,0,0.908,0.12,1
"MVCO_391","MVCO_391_02","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,10,"b",0,0,0.887,0.13,1
"MVCO_391","MVCO_391_03","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,6,"a",0,0,0.845,0.136,1
"MVCO_391","MVCO_391_03","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,6,"b",0,0,0.836,0.15,1
"MVCO_391","MVCO_391_04","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,2,"a",0,0,0.829,0.129,1
"MVCO_391","MVCO_391_04","Tioga","ti1009",2018-02-27 16:30:00,41.325,-70.5657,2,"b",0,0,0.824,0.13,1
"MVCO_392","MVCO_392_01","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,14,"a",0,0,1.505,0.136,1
"MVCO_392","MVCO_392_01","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,14,"b",0,0,1.483,0.051,1
"MVCO_392","MVCO_392_02","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,9,"a",0,0,1.525,0.058,1
"MVCO_392","MVCO_392_02","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,9,"b",0,0,1.502,0.187,1
"MVCO_392","MVCO_392_03","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,5,"a",0,0,1.507,0.155,1
"MVCO_392","MVCO_392_03","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,5,"b",0.115,0,1.433,0.127,1
"MVCO_392","MVCO_392_04","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,2,"a",0,0,1.692,0.142,1
"MVCO_392","MVCO_392_04","Tioga","ti1011",2018-03-24 17:42:00,41.325,-70.5657,2,"b",0,0,1.527,0.08,1
"MVCO_393","MVCO_393_00","Tioga","ti1014",2018-04-11 13:30:00,41.325,-70.5657,0,"a",0,0,2.255,0.136,1
"MVCO_393","MVCO_393_00","Tioga","ti1014",2018-04-11 13:30:00,41.325,-70.5657,0,"b",0.069,0,2.25,0.174,1
"MVCO_394","MVCO_394_00","Discovery",NA,2018-05-23 11:30:00,41.325,-70.5657,0,"a",0.19,0,4.476,0.235,1
"MVCO_394","MVCO_394_00","Discovery",NA,2018-05-23 11:30:00,41.325,-70.5657,0,"b",0.197,0,4.415,0.24,1
"MVCO_395","MVCO_395_00","Discovery",NA,2018-06-08 15:45:00,41.325,-70.5657,0,"a",0.115,0,2.531,0.183,1
"MVCO_395","MVCO_395_00","Discovery",NA,2018-06-08 15:45:00,41.325,-70.5657,0,"b",0.127,0.075,2.473,0.187,1
"MVCO_396","MVCO_396_00","Discovery",NA,2018-06-21 17:50:00,41.325,-70.5657,0,"a",0,0,7.397,0.232,1
"MVCO_396","MVCO_396_00","Discovery",NA,2018-06-21 17:50:00,41.325,-70.5657,0,"b",0.057,0,7.404,0.213,1
"MVCO_397","MVCO_397_00","Discovery",NA,2018-07-02 16:00:00,41.325,-70.5657,0,"a",0.165,0.088,4.287,0.196,1
"MVCO_397","MVCO_397_00","Discovery",NA,2018-07-02 16:00:00,41.325,-70.5657,0,"b",0.168,0,4.306,0.189,1
"MVCO_398","MVCO_398_00","RR",NA,2018-08-10 15:30:00,41.325,-70.5657,0,"a",0.047,0,8.724,0.334,1
"MVCO_398","MVCO_398_00","RR",NA,2018-08-10 15:30:00,41.325,-70.5657,0,"b",0,0,8.603,0.324,1
"MVCO_399","MVCO_399_00","Discovery",NA,2018-08-28 16:15:00,41.325,-70.5657,0,"a",0,0.336,7.032,0.525,1
"MVCO_399","MVCO_399_00","Discovery",NA,2018-08-28 16:15:00,41.325,-70.5657,0,"b",0,0.342,9.478,0.566,1
"MVCO_400","MVCO_400_00","Discovery",NA,2018-09-05 11:48:00,41.325,-70.5657,0,"a",0,0.291,3.94,0.569,1
"MVCO_400","MVCO_400_00","Discovery",NA,2018-09-05 11:48:00,41.325,-70.5657,0,"b",0,0.459,3.986,0.577,1
"MVCO_401","MVCO_401_00","RR",NA,2018-09-17 15:15:00,41.325,-70.5657,0,"a",0,0.713,3.162,0.625,1
"MVCO_401","MVCO_401_00","RR",NA,2018-09-17 15:15:00,41.325,-70.5657,0,"b",0,0.471,3.283,0.629,1
"MVCO_402","MVCO_402_00","RR",NA,2018-09-20 17:00:00,41.325,-70.5657,0,"a",0,2.509,1.825,0.342,1
"MVCO_402","MVCO_402_00","RR",NA,2018-09-20 17:00:00,41.325,-70.5657,0,"b",0,0.396,3.122,0.526,1
"MVCO_403","MVCO_403_01","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,14,"a",0,0.375,1.297,0.535,1
"MVCO_403","MVCO_403_01","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,14,"b",0,0.411,1.466,0.521,1
"MVCO_403","MVCO_403_02","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,11.3,"a",0,0.178,1.257,0.51,1
"MVCO_403","MVCO_403_02","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,11.3,"b",0,0.173,1.304,0.523,1
"MVCO_403","MVCO_403_03","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,7.5,"a",0,0.268,1.223,0.528,1
"MVCO_403","MVCO_403_03","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,7.5,"b",0,0.209,1.219,0.524,1
"MVCO_403","MVCO_403_04","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,2,"a",0,0.047,1.23,0.524,1
"MVCO_403","MVCO_403_04","Tioga","ti1021",2018-10-08 18:00:00,41.325,-70.5657,2,"b",0,0.164,1.208,0.533,1
"MVCO_404","MVCO_404_00","RR",NA,2018-10-31 16:15:00,41.325,-70.5657,0,"a",0,0.515,3.429,0.566,1
"MVCO_404","MVCO_404_00","RR",NA,2018-10-31 16:15:00,41.325,-70.5657,0,"b",0,0.482,3.81,0.572,1
"MVCO_405","MVCO_405_00","RR",NA,2018-11-20 15:30:00,41.325,-70.5657,0,"a",0.333,0.303,2.278,0.432,1
"MVCO_405","MVCO_405_00","RR",NA,2018-11-20 15:30:00,41.325,-70.5657,0,"b",0.324,0.338,2.838,0.451,1
"MVCO_406","MVCO_406_01","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,13,"a",0.301,0.063,0.578,0.39,1
"MVCO_406","MVCO_406_01","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,13,"b",0.241,0,0.591,0.395,1
"MVCO_406","MVCO_406_02","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,10,"a",0.185,0.139,0.593,0.809,1
"MVCO_406","MVCO_406_02","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,10,"b",0.172,0,0.651,0.408,1
"MVCO_406","MVCO_406_03","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,6,"a",0.149,0.02,0.637,0.404,1
"MVCO_406","MVCO_406_03","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,6,"b",0.134,0,0.629,0.406,1
"MVCO_406","MVCO_406_04","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,2,"a",0.115,0,0.63,0.418,1
"MVCO_406","MVCO_406_04","Tioga","ti1030",2018-12-05 15:45:00,41.325,-70.5657,2,"b",0.106,0.031,0.63,0.402,1
"MVCO_407","MVCO_407_00","Hurricane",NA,2018-12-20 18:11:00,41.325,-70.5657,0,"a",0.077,0,4.138,0.412,1
"MVCO_407","MVCO_407_00","Hurricane",NA,2018-12-20 18:11:00,41.325,-70.5657,0,"b",0.064,0,4.119,0.416,1
"MVCO_408","MVCO_408_00","RichardEdwards",NA,2019-01-18 16:00:00,41.325,-70.5657,0,"a",0.103,0.079,3.201,0.428,1
"MVCO_408","MVCO_408_00","RichardEdwards",NA,2019-01-18 16:00:00,41.325,-70.5657,0,"b",0.095,0.03,3.236,0.424,1
"MVCO_410","MVCO_410_00","Discovery",NA,2019-02-20 20:00:00,41.325,-70.5657,0,"a",0.23,0,2.391,0.406,1
"MVCO_410","MVCO_410_00","Discovery",NA,2019-02-20 20:00:00,41.325,-70.5657,0,"b",0.223,0,2.708,0.396,1
"MVCO_415","MVCO_415_00","new Ryan Marine boat",NA,2019-05-01 18:00:00,41.325,-70.5657,0,"a",0.042,1.028,3.18,0.253,1
"MVCO_415","MVCO_415_00","new Ryan Marine boat",NA,2019-05-01 18:00:00,41.325,-70.5657,0,"b",0.071,1.266,3.255,0.233,1
"MVCO_416","MVCO_416_01","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,12,"a",0,1.16,0.918,0.27,1
"MVCO_416","MVCO_416_01","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,12,"b",0,1.059,0.892,0.268,1
"MVCO_416","MVCO_416_02","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,10,"a",0,1.035,0.881,0.275,1
"MVCO_416","MVCO_416_02","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,10,"b",0,1.176,0.864,0.276,1
"MVCO_416","MVCO_416_03","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,6,"a",0,1.39,0.871,0.255,1
"MVCO_416","MVCO_416_03","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,6,"b",0,1.18,0.905,0.264,1
"MVCO_416","MVCO_416_04","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,2,"a",0,1.203,0.752,0.26,1
"MVCO_416","MVCO_416_04","Tioga","ti1031",2019-05-07 14:30:00,41.325,-70.5657,2,"b",0,1.111,0.752,0.262,1
"MVCO_417","MVCO_417_01","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,12,"a",0,0.963,0.934,0.16,1
"MVCO_417","MVCO_417_01","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,12,"b",0,0.819,0.919,0.15,1
"MVCO_417","MVCO_417_02","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,10,"a",0,1.487,0.648,0.131,1
"MVCO_417","MVCO_417_02","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,10,"b",0,0.715,1.008,0.17,1
"MVCO_417","MVCO_417_03","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,6,"a",0,1.601,0.551,0.095,1
"MVCO_417","MVCO_417_03","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,6,"b",0,1.543,0.514,0.088,1
"MVCO_417","MVCO_417_04","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,2,"a",0,1.188,0.471,0.098,1
"MVCO_417","MVCO_417_04","Tioga","ti1040",2019-06-10 18:29:00,41.325,-70.5657,2,"b",0,0.891,0.608,0.116,1
